,h_post,h_post_individualized
662,0.9235435732753852,0.9455975890159607
661,0.9243282453055188,0.9426687955856323
908,0.9265566339626631,0.9407525062561035
931,0.9967236936525646,0.9982061386108398
946,0.95124718187142,0.96060711145401
521,0.9469878195291288,0.9556736350059509
872,0.9479520732692196,0.963079571723938
985,0.9265565045694122,0.9465416669845581
975,0.9785776157204248,0.9855070114135742
771,0.9373249196470465,0.9480534195899963
901,0.9364474209911783,0.9474822282791138
787,0.9646476897918819,0.9746822714805603
889,0.9599898476571616,0.9544142484664917
810,0.9141462539847808,0.9387400150299072
895,0.9397299759240018,0.9540910720825195
666,0.9544396628418771,0.9683258533477783
635,0.9340280010563649,0.9508808255195618
552,0.925485823804028,0.944812536239624
622,0.9231337568601262,0.9421907663345337
595,0.9556626438277381,0.9688990712165833
903,0.9817120301566455,0.9872329235076904
712,0.978415729614334,0.9846104383468628
581,0.89083732465625,0.9477765560150146
692,0.9206193415858646,0.9556682109832764
808,0.9336332620722663,0.9394426941871643
746,0.949193267133492,0.9571881890296936
573,0.9423846035005351,0.9575017690658569
773,0.9536404659097719,0.9661697149276733
679,0.947362347962425,0.9577081799507141
651,0.9276287880737605,0.9474475979804993
802,0.9279246083498579,0.9475762248039246
545,0.9391698575433236,0.9526719450950623
974,0.9850949366254296,0.9894565939903259
702,0.9660245563337588,0.9758725166320801
639,0.9366070905768906,0.945099949836731
980,0.9562914681802492,0.9494776129722595
745,0.9394957382548542,0.9529639482498169
664,0.950139770490163,0.9611952900886536
990,0.950436621234793,0.9574191570281982
837,0.9453742821200299,0.9552152752876282
653,0.9315278312989504,0.9495278000831604
853,0.9794848987771821,0.9850350618362427
659,0.9467144777956157,0.954275369644165
956,0.9509071870713756,0.9572978019714355
971,0.9563669208262382,0.9661749005317688
675,0.9379200519724795,0.9463469982147217
538,0.9800876654391907,0.9855198264122009
933,0.9470840313278093,0.9588446617126465
911,0.9440864151750104,0.9576852321624756
527,0.9520769830522161,0.9614681601524353
640,0.9617208561017864,0.9723650217056274
663,0.9458975104101156,0.9615088701248169
660,0.9582088188331743,0.969024658203125
580,0.956766139931328,0.9620822668075562
760,0.9358115434737848,0.9473936557769775
823,0.9570904049601241,0.9636214375495911
569,0.950379031434057,0.9625022411346436
597,0.9343765877199404,0.950162410736084
820,0.936322879110474,0.9490963220596313
784,0.9309606841829122,0.9554958939552307
535,0.9611031259051876,0.9708748459815979
937,0.9565269652753375,0.9630571007728577
852,0.9311244798500532,0.9496883749961853
577,0.9298922472428331,0.9428723454475403
998,0.9494362999837906,0.9621132612228394
959,0.9490576403759806,0.9631022214889526
979,0.9336435621294654,0.9548467993736267
898,0.9457698083980045,0.9516688585281372
586,0.9413168803621199,0.948125422000885
792,0.947231409336111,0.956657350063324
673,0.9544679361723625,0.9688657522201538
665,0.9531762328682287,0.9513427019119263
942,0.9257085966918277,0.9454600214958191
935,0.9296343167717598,0.942767858505249
896,0.9393679144719488,0.9458683133125305
906,0.9477266532649493,0.9603007435798645
656,0.9409986220920804,0.9568473100662231
952,0.9499922633979602,0.9607142210006714
824,0.942082482383676,0.9491194486618042
918,0.9631688625722656,0.9722422361373901
947,0.9429343100364179,0.9510939717292786
630,0.9472094951434916,0.9570668935775757
991,0.9288497310693834,0.9510254263877869
647,0.9553387179783593,0.9547194242477417
727,0.9389928182658033,0.9546732902526855
809,0.9529092705863738,0.9520378708839417
987,0.9261112468667922,0.9442653656005859
667,0.977828327913276,0.9828802943229675
723,0.9622271459143903,0.970423698425293
546,0.9507292376315288,0.9644086360931396
828,0.9344557179175799,0.9494643807411194
560,0.9814809533422691,0.9889398217201233
860,0.9311192269385566,0.9456304311752319
811,0.9447026848442179,0.951958954334259
632,0.9399094390544644,0.9508764743804932
559,0.9345233581008769,0.9497758150100708
696,0.9508990761629919,0.9579625725746155
539,0.9487000668247517,0.9588343501091003
893,0.9385475363687326,0.9566344022750854
738,0.9464744245064519,0.9548981189727783
