,h_post,h_post_individualized
661,0.5,
679,0.5480569283602278,
941,0.7729623713423274,
501,0.6414411537966986,
549,0.6794273614456012,
526,0.5958976903763665,
731,0.5253135348898135,
857,0.5,
894,0.6574809277851555,
780,0.5,
564,0.7185001993283272,
849,0.642445802536326,
850,0.5681757075857221,
861,0.5,
881,0.5,
776,0.5,
688,0.5,
500,0.6513514612319727,
948,0.5179405438376631,
915,0.6467756000334589,
946,0.5,
708,0.5220097741284219,
757,0.5911644865215704,
572,0.5,
824,0.5237271436960185,
845,0.8597639541814938,
532,0.5633420488519667,
933,0.5,
546,0.6364203463724228,
828,0.5629453159961164,
886,0.5168066313080558,
722,0.5271526876931967,
567,0.5110972412780024,
718,0.5075562334132291,
987,0.7173306879046841,
792,0.5342701755162618,
817,0.5,
629,0.5141450604639872,
935,0.5,
610,0.5329919742478827,
737,0.5,
947,0.5056127134409198,
702,0.5053393641992733,
944,0.510262942166849,
514,0.5077153262989309,
687,0.6344858131766336,
683,0.5218057693979086,
707,0.5,
820,0.5,
604,0.5119491010177749,
614,0.5277496681881333,
875,0.5320757690599146,
685,0.509122493863383,
699,0.565679142199924,
539,0.5421800883310619,
998,0.5584783526380738,
734,0.5235919242369454,
926,0.5057582095465462,
871,0.5093727851339181,
551,0.553889940390246,
928,0.5416837823272402,
659,0.5281073990853119,
515,0.5117635020106709,
756,0.5754912799573353,
663,0.5311510535473571,
643,0.6215708393777942,
665,0.5856216240036559,
566,0.5078939343571434,
749,0.5723802307923747,
563,0.5244311617654546,
821,0.8982855499611458,
917,0.5,
943,0.5,
569,0.505786174792183,
609,0.5111658734807478,
774,0.5333086990855148,
574,0.5711225431472944,
794,0.5357935371138858,
606,0.5,
701,0.5219128047299431,
504,0.5125401681244367,
627,0.5197244324136523,
726,0.5,
723,0.6063527126383809,
530,0.5722636245502829,
785,0.5322568824878314,
583,0.7696520590181979,
640,0.5062220496505202,
523,0.5,
982,0.6253528292742975,
877,0.5158754902360834,
855,0.5061725938719317,
898,0.5129219093931856,
759,0.5412711331475453,
815,0.6150854991943991,
534,0.5084838570448359,
544,0.5119651682190617,
621,0.5287254768855838,
959,0.5948743394178979,
901,0.5,
