,h_post,h_post_individualized
3125,0.5096582133309298,
3061,0.50986746180507,
2403,0.5009426973378948,
2019,0.9828177812907206,
2556,0.5077560960523029,
3308,0.5069641208469398,
3292,0.6250623598546954,
3533,0.5014226154219422,
2414,0.5214073869936766,
3976,0.5011799975944423,
2478,0.8684733208052684,
3044,0.5050874479489312,
3160,0.5077830752632733,
3961,0.5124325016122757,
3941,0.9310688474046308,
3823,0.5539150993623322,
2120,0.5039606588842762,
2724,0.7695609074312476,
3858,0.7095670586622616,
2684,0.5063699992222791,
3643,0.5119291868738235,
2568,0.5338503951146963,
3892,0.570989851256571,
3205,0.562206192177622,
3479,0.5049140308814056,
3891,0.549859765679887,
2006,0.5632095788458439,
3520,0.5086279522849223,
3169,0.5142990862773704,
3884,0.7167539548566096,
3598,0.4199954179503693,
2582,0.5075916945086806,
2336,0.6193272640840175,
3232,0.6908189492636629,
2710,0.5430520807196908,
3565,0.5091343473170525,
3046,0.5124604016790365,
2668,0.5846525174880441,
3996,0.501248080835782,
2743,0.5100167120422594,
2977,0.51551965503517,
2876,0.37384495414946356,
3721,0.7471061192292109,
3378,0.5008339265684538,
3409,0.37441705380936896,
2155,0.8582193562103245,
3630,0.5119916939307171,
3983,0.5051104138668714,
3267,0.8795621513901395,
2642,0.6716275277067204,
2046,0.5115883027000255,
3298,0.5090038342794714,
2576,0.5464778908538435,
2439,0.49834399517328004,
3536,0.5228448061659129,
3667,0.506346590562196,
3803,0.5478408162869919,
3097,0.5149728222727858,
3157,0.36096681552413495,
3785,0.5469709183568067,
2063,0.9838444125946526,
2927,0.6049377207158286,
3143,0.607398359455785,
3222,0.5249223910089593,
3418,0.5187363702383316,
2433,0.5855065928060683,
3301,0.5125356346528164,
2271,0.5059391711416295,
3080,0.538229370708573,
3683,0.5066292976592524,
2923,0.5098674778516435,
3636,0.5027647616222448,
3200,0.585663167844523,
2909,0.19848125358326454,
3868,0.5055403201597812,
3947,0.4951282375485857,
2053,0.4916918259872239,
2924,0.5442977757865687,
3719,0.5001661425574514,
2513,0.5223701154710342,
2357,0.5438439567008264,
3865,0.5601118382182617,
3992,0.9510349478518041,
3197,0.5001235778670061,
3121,0.502480082394017,
2810,0.5804778931065635,
3141,0.5037063423294021,
2020,0.5111543504487871,
3428,0.5072356346854004,
3253,0.603737267344076,
3841,0.5306846425026257,
2408,0.5050302169892402,
2636,0.5146519775900333,
3193,0.5425836430088352,
2276,0.506902243597579,
3929,0.556337282320874,
3907,0.3256420343657455,
3175,0.5743042924562397,
2376,0.8784331276216449,
2916,0.5210968329058677,
2218,0.6703754522621065,
3116,0.5075077353904167,
2420,0.5005195474717921,
3354,0.5001238171697863,
2764,0.35503243101250154,
3214,0.5478991119871781,
2836,0.5017532115110366,
2431,0.5029521138086712,
2306,0.504129874031464,
2755,0.5332124562223953,
2625,0.5184984573208755,
3059,0.6090409060244231,
2799,0.5012761985403301,
2884,0.5116227581958275,
3282,0.5061344271778172,
2728,0.5039851698319051,
2067,0.5624897468042718,
3237,0.552669909408467,
2871,0.5099948373499208,
2255,0.5018475751058732,
3145,0.9641587026440087,
2736,0.5823223939871307,
2720,0.6225653843910718,
3775,0.512111549327214,
2717,0.8373850218774797,
2603,0.6705632960651048,
2535,0.7430299668292278,
3464,0.566086726602562,
2118,0.6849006271049074,
2875,0.5104212203320548,
2498,0.567367882664496,
3019,0.5031211182159099,
3119,0.5111565316240886,
3347,0.9685180667722898,
3448,0.5050824314303822,
2422,0.5083827243334978,
2913,0.5008414534202023,
3938,0.3013171034092804,
3999,0.5012943280493224,
2200,0.5268243240723559,
3218,0.7661484703576674,
2813,0.5258229836268609,
3176,0.2983693407986176,
2494,0.5347372056146149,
3278,0.5545874359464507,
2980,0.5223170828812667,
3956,0.5014498980659582,
2476,0.5019448354609801,
3401,0.49038339474323667,
3155,0.9081945793306669,
3899,0.5166445779782777,
2905,0.5139460793592046,
3178,0.531789952378173,
3013,0.5578785926315739,
2215,0.5578525714267647,
3720,0.5045677066096484,
3147,0.507877797994844,
2264,0.8433409186049936,
3664,0.5072677892404347,
3057,0.5561140112996313,
3617,0.5233297592915346,
2111,0.532933401073006,
3615,0.5015115283717759,
3933,0.5024429691628101,
3516,0.507442642339229,
2703,0.5000266144382375,
3860,0.5713179318565474,
3583,0.5213633538812081,
2532,0.5052770504828699,
3050,0.5860000331401769,
2604,0.5003719243694794,
2472,0.5974672409211838,
3756,0.5058449650678527,
3400,0.3925794258409836,
3217,0.500195903341031,
3597,0.39244351188855825,
2286,0.5436654389233848,
3663,0.5150090074427024,
3871,0.5017977502464769,
3077,0.5568842061878585,
3541,0.5050233417392948,
3395,0.5023904684821491,
2753,0.5652732490804553,
3716,0.2877257005067419,
2469,0.5337844710954845,
2976,0.7079155152284581,
2488,0.3974138694110467,
3251,0.5023036679743886,
2546,0.510427934204677,
3333,0.2778297500833408,
2247,0.49725962342896596,
2495,0.5356243405686952,
2653,0.5014640085539094,
2952,0.5900231423283847,
3028,0.4778899970731715,
3717,0.8326177517684326,
2789,0.50420293080735,
3699,0.5090627536235562,
3621,0.5828279723270542,
2355,0.5339426798112915,
