,h_post,h_post_individualized
2349,0.5322017463374897,
3677,0.5242979004508792,
3814,0.5284736744639004,
2590,0.5024856739988228,
3070,0.504491386858917,
3601,0.5334400239493359,
2676,0.5519489725157763,
2064,0.5166488731202155,
2400,0.6738354175996498,
3579,0.5189938050706568,
2134,0.520387784581423,
3838,0.5600670765884215,
3383,0.5359950586492911,
3587,0.519383526225651,
2053,0.6081875165738041,
3782,0.5240790779166232,
2005,0.5285357185795567,
2718,0.5535148434067196,
2135,0.5657196833221967,
2605,0.5355396390558671,
2467,0.6029005860809677,
3220,0.5226366390015599,
3563,0.5092014290953885,
2252,0.5136861689675573,
3223,0.5262458445006216,
3202,0.5865564659683072,
2927,0.5585651758021347,
2030,0.5177174968070741,
2643,0.5422027083203195,
3954,0.576917360200868,
3801,0.5237682260617191,
3548,0.5121721038667422,
2950,0.6692463236018795,
3901,0.5208190126615211,
3341,0.5366823202800804,
3257,0.5483880088902916,
3237,0.6004441627749934,
2500,0.5508391102537853,
2443,0.6579382532062436,
3675,0.6125017095751588,
2194,0.5965148703481822,
2207,0.5121076551830694,
3421,0.5348681329735665,
2409,0.5339780672509143,
2101,0.5585677220922063,
2917,0.586741214184663,
3450,0.5438605369695979,
3019,0.9474162635289991,
2937,0.5122180298745063,
3029,0.5173936914479262,
2574,0.5352879378853262,
3872,0.5417826903035114,
2395,0.5144048140342892,
2393,0.8990306608393056,
3733,0.5342307276425372,
3514,0.5417548665340453,
2008,0.5189479620821777,
2274,0.5289507556210897,
2381,0.5361326775961283,
3389,0.507399556170334,
3841,0.5176760155533766,
2547,0.5953063821661622,
3337,0.5405378418121906,
2262,0.5048033524203107,
3137,0.6629178271904044,
3087,0.579846297467521,
3688,0.5462400370333674,
3169,0.5509410664413086,
2419,0.524336395898072,
3191,0.5469074177141845,
3290,0.5811381185130311,
2319,0.5510442950327781,
3711,0.5006774517406798,
2684,0.6779575388837542,
2365,0.5434237132788778,
3144,0.5584826388555426,
2745,0.6674453234019718,
3606,0.5069408263744638,
3051,0.522553472815366,
2885,0.6502080276237295,
3668,0.5361074430085676,
3969,0.5412435864668794,
3099,0.5130138647447351,
2003,0.5582829753327393,
2558,0.5819505557787006,
2972,0.5955353544175955,
3515,0.5426051762080938,
2347,0.5648910389582071,
3107,0.5831507162182673,
2210,0.5052563829537722,
2174,0.6806030205980634,
3941,0.5328276552073868,
3329,0.5204170195800419,
3240,0.5040705016339452,
2637,0.5682450190833771,
3714,0.5139564879230831,
2891,0.5705342489156416,
3616,0.5074242408527793,
2756,0.5831474776499631,
3745,0.5455655621183167,
3623,0.5200810526861375,
2773,0.5844038035286404,
3865,0.6363016227650732,
3848,0.6305775194921958,
3955,0.5396565790543912,
2783,0.5302441649142832,
2650,0.5571775873061252,
2058,0.51157729933937,
2837,0.5130637637016124,
2239,0.5037725999471809,
2786,0.5923651433764038,
2826,0.5084307039314205,
3956,0.5330551273981582,
2909,0.5465284293541969,
2130,0.5040747761736017,
2717,0.5332264811457953,
2415,0.540615656378638,
2299,0.5455900928913806,
2887,0.5270820330339597,
3662,0.576673948782506,
3474,0.5108647474751218,
2398,0.5813251697706406,
2854,0.5732208355226395,
2016,0.521968657739854,
2411,0.5031111314879935,
3845,0.6359416754431356,
3666,0.5134163557490449,
2037,0.5387278285471135,
3644,0.5038690027486872,
3413,0.5283945738872365,
3673,0.5702116867419317,
3542,0.5718100508151462,
3121,0.5010908455838212,
2978,0.5752708206125632,
2850,0.5034333873525785,
3399,0.5798233319785471,
3422,0.5517992626851881,
2305,0.5867672248536918,
3525,0.5334088507113224,
2679,0.5271707406920804,
3234,0.549364170578375,
3178,0.5233490494909041,
2322,0.5292018197677383,
2922,0.5219493822013073,
2778,0.679813918359495,
2044,0.5279107323662134,
3611,0.5341720171364976,
3078,0.5387700512999073,
2838,0.5325952741566877,
2157,0.5062757768563453,
3100,0.591299273429126,
3282,0.5141656084867802,
2384,0.5112335195633174,
3033,0.5322871482463793,
3981,0.51117740880841,
2585,0.5104314812661908,
3624,0.606514089122734,
2494,0.6728994802808249,
2658,0.5104353339708902,
2742,0.5194540480324255,
3209,0.5033321732554238,
2738,0.515751389704444,
2068,0.7127437243123655,
3376,0.5021165978702395,
3889,0.5076571549657857,
3101,0.5134472531243786,
2154,0.525740096631864,
2224,0.5346636206963287,
2828,0.5181923372168785,
2667,0.5340148111998708,
2137,0.531574602351813,
2417,0.5275610933321632,
2670,0.5045173981731069,
3570,0.5183477827115955,
3295,0.5196713783940861,
3405,0.5466784261531232,
3253,0.5739292057021254,
2695,0.5163560173984412,
3194,0.5171326656896861,
3808,0.5333088550800837,
3701,0.5763968398194526,
2404,0.5018362009666839,
3575,0.594967405676075,
2634,0.5124969380824193,
2484,0.5809809989463645,
3391,0.517401955503406,
3884,0.5476483003532319,
3272,0.5167295967507899,
2269,0.6659467393010369,
2250,0.5928653635358583,
2587,0.5205577031717002,
2704,0.5068972550601477,
3160,0.9169630954767565,
2427,0.5427807829824026,
2918,0.8278590862055697,
2840,0.5497404160958501,
3807,0.5348817868172621,
2251,0.5321927305053474,
2730,0.7133757692936147,
2429,0.5478442280117551,
