,h_post,h_post_individualized
1496,0.9999999999999998,0.7545201182365417
1779,0.9999999999999998,0.7544457316398621
1836,0.9999999999999998,0.7483556270599365
1288,0.9999999999999998,0.804153561592102
1672,0.9999999999999998,0.7768286466598511
1909,0.9999999999999998,0.7498195171356201
1661,0.9999999999999998,0.7502846121788025
1941,0.9999999999999998,0.7547763586044312
1603,0.9999999999999998,0.7559531331062317
1356,0.9999999999999998,0.7506226301193237
1072,0.9999999999999998,0.8273850679397583
1724,0.9999999999999998,0.807262122631073
1640,0.9999999999999998,0.7479853630065918
1881,0.9999999999999998,0.7470017671585083
1171,0.9999999999999998,0.7486363649368286
1528,0.9999999999999998,0.7453629374504089
1029,0.9999999999999998,0.7518378496170044
1493,0.9999999999999998,0.7458772659301758
1195,0.9999999999999998,0.7608602643013
1225,0.9999999999999998,0.7471036314964294
1291,0.9999999999999998,0.744636058807373
1080,0.9999999999999998,0.750001847743988
1103,0.9999999999999998,0.751582682132721
1286,0.9999999999999998,0.8037791848182678
1174,0.9999999999999998,0.7438668012619019
1676,0.9999999999999998,0.7462018132209778
1091,0.9999999999999998,0.7492026090621948
1691,0.9999999999999998,0.754940390586853
1791,0.9999999999999998,0.7989265322685242
1073,0.9999999999999998,0.7934059500694275
1828,0.9999999999999998,0.7482483983039856
1127,0.9999999999999998,0.7492419481277466
1329,0.9999999999999998,0.7421654462814331
1931,0.9999999999999998,0.7626254558563232
1244,0.9999999999999998,0.7620143890380859
1204,0.9999999999999998,0.9634770154953003
1587,0.9999999999999998,0.7586175799369812
1270,0.9999999999999998,0.752814769744873
1764,2.2204460492503185e-16,0.750904381275177
1135,0.9999999999999998,0.737453281879425
1763,0.9999999999999998,0.8579015731811523
1161,0.9999999999999998,0.7399158477783203
1925,0.9999999999999998,0.7632483243942261
1649,0.9999999999999998,0.7532575726509094
1846,0.9999999999999998,0.7491502165794373
1484,0.9999999999999998,0.8090754151344299
1761,0.9999999999999998,0.807027280330658
1180,0.9999999999999998,0.755391001701355
1736,0.9999999999999998,0.7440490126609802
1682,0.9999999999999998,0.743941068649292
1298,0.9999999999999998,0.7577142119407654
1675,2.2204460492503185e-16,0.7529086470603943
1152,0.9999999999999998,0.7984876036643982
1211,0.9999999999999998,0.7434519529342651
1686,0.9999999999999998,0.7561318278312683
1981,0.9999999999999998,0.8575936555862427
1921,2.2204460492503185e-16,0.7557392120361328
1570,0.9999999999999998,0.7444623112678528
1838,0.9999999999999998,0.7558375597000122
1172,0.9999999999999998,0.7594472169876099
1977,0.9999999999999998,0.7528046369552612
1408,0.9999999999999998,0.7515530586242676
1467,0.9999999999999998,0.744428277015686
1333,0.9999999999999998,0.7468914985656738
1337,0.9999999999999998,0.7452154159545898
1084,0.9999999999999998,0.7949621081352234
1814,0.9999999999999998,0.7450445890426636
1555,0.9999999999999998,0.7609764337539673
1630,0.9999999999999998,0.7414101362228394
1353,0.9999999999999998,0.7550243735313416
1455,0.9999999999999998,0.7397416234016418
1068,0.9999999999999998,0.7406395077705383
1299,0.9999999999999998,0.7391135692596436
1039,0.9999999999999998,0.7610775828361511
1518,2.2204460492503185e-16,0.7462543845176697
1100,0.9999999999999998,0.7463112473487854
1088,0.9999999999999998,0.7473325729370117
1290,0.9999999999999998,0.7632176280021667
1623,0.9999999999999998,0.7552981376647949
1335,2.2204460492503185e-16,0.7387454509735107
1041,0.9999999999999998,0.7462238073348999
1671,0.9999999999999998,0.7843220233917236
1234,0.9999999999999998,0.7441967129707336
1014,0.9999999999999998,0.7557492256164551
1996,0.9999999999999998,0.7529958486557007
1483,0.9999999999999998,0.7562615871429443
1501,0.9999999999999998,0.7647846937179565
1423,0.9999999999999998,0.7487030029296875
1104,0.9999999999999998,0.7632872462272644
1652,0.9999999999999998,0.7510641813278198
1401,2.2204460492503185e-16,0.7454791069030762
1199,2.2204460492503185e-16,0.7539853453636169
1708,0.9999999999999998,0.8485557436943054
1952,0.9999999999999998,0.8194217681884766
1747,0.9999999999999998,0.7473800778388977
1284,0.9999999999999998,0.7471713423728943
1396,0.9999999999999998,0.7465702295303345
1382,0.9999999999999998,0.7470250725746155
1351,0.9999999999999998,0.7448580861091614
1409,0.9999999999999998,0.8447884917259216
