ix,goal_cost,intv_cost
17879,0.9559999704360962,1.0
12090,0.9520000219345093,2.0
11619,0.9860000014305115,2.0
13515,0.9539999961853027,2.0
16072,0.956,1.4
18823,0.9679999947547913,2.0
16343,0.9879999756813049,2.0
19896,0.9959999918937683,2.0
18138,0.9539999961853027,1.5
15680,0.952,1.3
10083,0.9559999704360962,1.0
13700,0.9539999961853027,1.0
18856,0.9860000014305115,2.0
14963,0.9800000190734863,2.0
12196,0.972000002861023,1.0
15451,0.9900000095367432,1.0
11669,0.9559999704360962,2.0
17439,0.9539999961853027,2.0
19952,0.956,2.1
18343,0.9539999961853027,1.0
12418,0.9800000190734863,2.0
11847,0.9739999771118164,1.0
11068,0.964,0.1
16062,0.9700000286102295,1.0
16637,0.9879999756813049,2.0
17807,0.972000002861023,2.0
17954,0.9660000205039978,1.0
11874,0.9739999771118164,2.0
12559,0.956,1.4
14718,0.9900000095367432,2.0
12494,0.978,2.1
16324,0.97,1.9000000000000001
19565,0.976,1.8
19491,0.9779999852180481,2.0
13671,0.9860000014305115,2.0
13166,0.964,1.2
15580,0.9660000205039978,1.0
11534,0.984000027179718,2.0
19894,0.958,1.6
14605,0.9620000123977661,1.0
18493,0.97,1.1
13902,0.9639999866485596,2.0
19521,0.9620000123977661,1.0
12100,0.988,2.1
17596,0.96,3.1
14504,0.9779999852180481,2.0
19206,0.9919999837875366,2.0
17470,0.9819999933242798,1.0
18310,0.9919999837875366,2.0
11059,0.9819999933242798,1.0
12651,0.952,1.7
17854,0.962,3.8
14650,0.9520000219345093,1.0
13786,0.994,2.0
13530,0.958,2.7
10798,0.9580000042915344,2.0
18405,0.9860000014305115,2.0
17057,0.9620000123977661,1.0
12647,0.9800000190734863,2.0
18017,0.9779999852180481,3.0
15131,0.964,2.1
11527,0.956,2.2
17401,0.9700000286102295,1.0
