,h_post,h_post_individualized
2549,0.8031266323827255,0.775428295135498
2462,0.7664630600876159,0.7576280832290649
2048,0.7212531963070256,0.7282397747039795
2399,0.7809543084090769,0.7520653009414673
3649,0.7508410002216794,0.7432869076728821
2511,0.820437716839198,0.7714840173721313
3916,0.7581235225366683,0.7516553401947021
2301,0.8109691143614851,0.8002695441246033
3666,0.7533799258730188,0.7700405716896057
3886,0.8035646008768625,0.7919585704803467
3971,0.7600643966453727,0.7575478553771973
3933,0.8129614371092341,0.795616626739502
3499,0.7324294638737994,0.7456827163696289
2433,0.7995864191627924,0.8048381805419922
3995,0.9071154479521351,0.9033043384552002
3590,0.7361484725401906,0.7679502964019775
3893,0.7762921155080236,0.7493716478347778
3148,0.7119104624480415,0.7418901920318604
2482,0.7771916022517489,0.7660709023475647
3317,0.8240379419979944,0.8076967597007751
2812,0.7319252563399608,0.766006588935852
3810,0.7664452143795872,0.7629979252815247
2739,0.8339115522261845,0.8240894079208374
2182,0.7457683836529205,0.7469954490661621
2583,0.7431483538113866,0.7358061671257019
2833,0.7842219315616011,0.7628026008605957
3794,0.7884229079257606,0.7786288857460022
3425,0.8114845109691113,0.7922173142433167
2030,0.7451875417172579,0.7473169565200806
3064,0.9059663175293421,0.9085931181907654
2937,0.7927256614574012,0.7795683741569519
3842,0.8054684774134117,0.7561267018318176
2327,0.7617446029022746,0.7465764284133911
2453,0.792876044158207,0.7788734436035156
2063,0.7626126969082008,0.7606139779090881
3937,0.7831840944028449,0.7693126797676086
2248,0.7744441977549963,0.7584949135780334
3770,0.812536780939231,0.8002634048461914
3422,0.7543516587652991,0.7430515289306641
3558,0.7805705516217969,0.7628496885299683
2099,0.7876691740438708,0.7724219560623169
2480,0.7658675367984721,0.7526015043258667
3786,0.8521163541698589,0.8456867337226868
3260,0.7582894652266278,0.7507351040840149
2331,0.7747055108257113,0.7580481171607971
2984,0.7447506803295161,0.7499335408210754
3394,0.7609912292251235,0.7516904473304749
3617,0.7900123661726802,0.7621780633926392
3158,0.760102741774221,0.7427968382835388
2927,0.8269145904775008,0.8247784376144409
3407,0.8370852200258735,0.8152735233306885
3038,0.8731348446028597,0.8668259978294373
2600,0.7494260997443989,0.7673631310462952
