,h_post,h_post_individualized
340,0.9355752109481399,
269,0.9458140004643486,
301,0.9341896186543099,
360,0.9468705596197944,
273,0.9436003657641808,
240,0.9331034907478053,
230,0.9544579121444375,
235,0.9347442222755649,
232,0.9263768861876869,
316,0.9437109042237244,
260,0.990051250539234,
259,0.9299648538547902,
277,0.944240158820709,
336,0.9286324918044233,
399,0.9378703144568987,
242,0.9418375771792474,
376,0.9306122387132582,
339,0.9291273247871391,
250,0.9193670693378603,
239,0.9237291585636017,
268,0.9992555688161315,
323,0.9335942760963473,
352,0.956845735748366,
306,0.9278932929487097,
265,0.9233806633721493,
209,0.983462958069347,
387,0.9269324277363734,
214,0.9466795303491251,
386,0.9195256229300367,
207,0.9605648254484734,
398,0.924137090840851,
315,0.9327996029395975,
297,0.927470640680992,
338,0.9230290540885236,
222,0.933016839333205,
345,0.9280577450577123,
353,0.9337943496230346,
397,0.9420830454167929,
327,0.9329660896412347,
255,0.9365219744851412,
390,0.9662202298311912,
218,0.9108161828650571,
203,0.9228549855351126,
219,0.942145711657199,
392,0.9292534949883283,
204,0.8850814702628174,
322,0.9314960092455866,
258,0.9348812725147594,
370,0.9266283377922584,
319,0.9333387576969814,
