,h_post,h_post_individualized
2670,0.9637222633229784,
3581,0.9899841810737202,
3665,0.6596317058880297,
3863,0.9542515138095029,
3159,0.9702196878984918,
3197,0.767988367283359,
3666,0.9798275410321429,
3327,0.8843698125967134,
3637,0.9592250361420158,
3273,0.8852025786890205,
3296,0.9799223288375768,
3012,0.9661848336838779,
3109,0.7606874646483915,
3749,0.9580369176201792,
2851,0.9950255718314872,
2357,0.9399169788988787,
3041,0.33409665771491437,
3584,0.8453762171702801,
3292,0.9825520931076914,
3415,0.5909183737450842,
2744,0.9962170821068662,
2454,0.974014972135756,
2305,0.9134751394422018,
3547,0.9706604237007438,
3981,0.9605801183301088,
2112,0.8256524065064533,
2696,0.852612706374938,
2387,0.9069448591246984,
3175,0.9298687157577095,
2113,0.9387205162251498,
3016,0.8219176833098867,
3836,0.9693391307409317,
2051,0.7314099360435077,
2139,0.9250793829491833,
3177,0.9037612598951315,
3937,0.9298743790095257,
3336,0.8752287776523406,
3227,0.7565580047675019,
2206,0.8616657726171318,
3352,0.993077843143405,
3883,0.8702472288439212,
3152,0.9833015151378662,
3831,0.9837160235963814,
2204,0.9678247083937696,
2272,0.9491388959877484,
3974,0.9621417678207079,
2499,0.9669254487780912,
3706,0.9203312846550612,
2027,0.958115480856953,
2221,0.9716901274233793,
3635,0.9482948203435524,
2153,0.9620328411077247,
3903,0.9207183409318832,
3119,0.9648033821053865,
3390,0.8790863569488235,
3056,0.839170303980516,
3968,0.8595747379116532,
2034,0.5614715829081052,
2968,0.7442100190422543,
3925,0.37503243919548196,
2778,0.8333801724423076,
2343,0.9632460747199665,
3804,0.9915939325107839,
3258,0.9685029857742887,
3855,0.707939450205511,
2987,0.9123109649694741,
2585,0.9905174053307421,
2597,0.6754410989419262,
2200,0.868298178252326,
3667,0.876375213147131,
2734,0.9299563179724132,
3240,0.8001210413962264,
2292,0.7773066377144723,
2380,0.8549293894400735,
2093,0.797279344868788,
3340,0.4915621496220928,
2497,0.9778419211572018,
2920,0.9877536197712415,
2779,0.9726142076983612,
3897,0.23794942960878254,
3948,0.9737697526912575,
2516,0.9915760775371953,
3541,0.9789828819267993,
3993,0.8712564461862402,
2009,0.9590447902833045,
3035,0.9008150937940066,
3964,0.7617889631072953,
2039,0.9935323594420126,
2542,0.9850414881650469,
2026,0.9150485872750098,
3274,0.6796110578071844,
3110,0.9076693569483091,
3857,0.9577871150070653,
2756,0.7186920917932147,
2313,0.9347840265007169,
3767,0.8264978546191682,
2085,0.5323176490084188,
3263,0.8668117259171731,
2289,0.9622843773760608,
2169,0.9171869112360701,
2350,0.9368406331510392,
3471,0.7960014259025621,
3518,0.9540940758896598,
3032,0.7178353369461794,
3970,0.9714290339613286,
3853,0.7299218156197155,
2441,0.8667915939902782,
3539,0.9381908077033243,
3470,0.9109530986793251,
2369,0.7060437798102956,
3421,0.986969108726009,
2701,0.9623342863658806,
3241,0.8299429858079347,
2647,0.40372185564021706,
3554,0.9875370008572258,
2486,0.8971634805319727,
2988,0.965313119573966,
2750,0.9507338713633933,
2037,0.9882771820167271,
2152,0.8665010628810964,
3445,0.7970250412909341,
2807,0.7013684376069051,
3201,0.9579168938304065,
2415,0.9943002945837527,
2261,0.9755815620903799,
2858,0.9445844573091489,
3150,0.8889247516429959,
2969,0.9941340520795189,
3473,0.971764595216529,
3537,0.9984036637642512,
2187,0.9090681149472407,
2070,0.9818294845769797,
2065,0.9273930675346228,
3824,0.9463409336558343,
2942,0.9714008530645006,
2796,0.9744561612401419,
3987,0.9555052985942047,
3818,0.8492785669687221,
3068,0.884972631954091,
3441,0.9859976445007845,
3146,0.7982183165405252,
3650,0.9246455337990936,
3403,0.972838238301775,
2766,0.9403956490636362,
2286,0.974900016029712,
3988,0.8838586943005016,
2349,0.9207626385318561,
2467,0.9730257013237169,
2266,0.9744482914203023,
3590,0.9318997174247706,
2324,0.8997348013662404,
3180,0.5484487405523769,
2275,0.9438867405001464,
2742,0.892376381439756,
3709,0.9864466200009487,
2175,0.9511358891182065,
3428,0.9254266429769502,
2003,0.9765741937940108,
2119,0.47159437984038105,
2674,0.10470732023478492,
2926,0.820190668378851,
2338,0.967669795212055,
3777,0.8332777645642941,
2970,0.8922321357980216,
3179,0.9930183813855102,
2176,0.6145270340729013,
3125,0.9314325964341137,
3976,0.9214620408876141,
2360,0.9782351909502195,
2315,0.5997475528559271,
3545,0.9708429238683721,
3686,0.9470672938371663,
2001,0.9894183491871062,
3927,0.9123349082240315,
2538,0.9030078717717156,
2492,0.9245675828806498,
2630,0.9931669472822909,
2460,0.6479918479131769,
2598,0.9585157499557951,
2873,0.49287461196001975,
2096,0.964212985038689,
3383,0.773709892485256,
2303,0.91049068028675,
3322,0.8129225717798081,
2952,0.8767118977266267,
3700,0.7584373972185628,
2722,0.951275206307779,
3760,0.5522871213545592,
2567,0.974022284683132,
3392,0.9672487912647217,
3603,0.8089878755157364,
3345,0.37496680486453604,
2699,0.9723768094882774,
3287,0.9671165389581151,
3900,0.9694801714345093,
2888,0.8183650919327853,
3789,0.7589963615147653,
2270,0.9486923600463525,
3661,0.8926387887068864,
3763,0.9750317554428232,
