,h_post,h_post_individualized
632,0.5,
685,0.6119038313127617,
954,0.5144483232148593,
872,0.5,
737,0.5073514514694009,
697,0.5,
825,0.5068572877653663,
787,0.5115675988771147,
735,0.5073973821024336,
838,0.5,
904,0.5165412324506843,
612,0.5050364498744133,
615,0.5098823931987195,
783,0.578039932809652,
599,0.5,
594,0.5273215443593579,
570,0.5119827915472093,
734,0.5058359704136105,
857,0.5,
753,0.8334093156872869,
546,0.5151453547984094,
853,0.5419813631397427,
829,0.5,
802,0.5,
643,0.5,
988,0.5675132639655454,
554,0.6873515293886225,
951,0.524128658320373,
778,0.5209963009349735,
762,0.5312288043390153,
764,0.5112796030869896,
739,0.518365167074389,
830,0.5229139922157212,
746,0.6228245992306252,
775,0.5161383433728455,
799,0.510569927156393,
529,0.5,
511,0.5166066194199624,
743,0.5,
909,0.5157601396136543,
516,0.5,
676,0.5,
617,0.5,
885,0.5,
870,0.5058887409102076,
694,0.5224433536585643,
890,0.549230337458927,
824,0.5,
826,0.5281814664999386,
738,0.5,
800,0.5058380624231184,
625,0.5,
571,0.5,
756,0.5,
662,0.5,
992,0.5235030804448879,
619,0.5067219464890957,
705,0.515360333949131,
678,0.4276957615953921,
720,0.5,
878,0.5,
873,0.5,
808,0.5269275283385538,
936,0.6308430186804855,
804,0.5202114801175908,
914,0.5,
727,0.5,
630,0.5089564478326036,
944,0.5054129785960749,
660,0.5,
622,0.5,
984,0.5,
847,0.8058308386235215,
530,0.5614470285737155,
614,0.5,
761,0.5,
518,0.5279565580755569,
654,0.6898726330556851,
980,0.5,
931,0.506570348260206,
818,0.5149401016948953,
666,0.5126993765744985,
627,0.5050984824948077,
549,0.5091257768483242,
543,0.5211534593163641,
611,0.5,
910,0.5,
677,0.5156665586836012,
986,0.5236134922297633,
963,0.5,
978,0.8667347718676921,
722,0.5,
712,0.5076912271523386,
771,0.5299701346414626,
541,0.5,
661,0.5,
928,0.5231569240354985,
757,0.5316217493527072,
990,0.5224681566984162,
814,0.5,
